CSC_rate	Progeny_rates	Mature_cell_rates	Migration_rate	RMSE	iter_loss	shape_loss	proportion_loss
103.38459312323197	8.233162744933107	1078.713771555376	232.3655784707484	41501.33242855348	0.5111111111111111	0.2813863619338365	0.0365325815340987
154.59324019466771	10.623498920797411	918.368316690058	98.34004058657482	39473.75734981243	0.3666666666666666	0.3029079300740281	0.0922171750984548
111.248334820721	3.6217779170203865	1087.2241653676058	108.51767085426448	40423.80544374119	0.3	0.2937276319791542	0.0433561740532359
128.9968572615877	12.831440843500436	1034.4215285645032	119.63239941287884	39709.50773921042	0.6333333333333333	0.2976404893218016	0.0830707728336745
150.08198469527474	14.128280490169145	1086.465224972225	192.9903485377176	40759.5626378204	1.0333333333333334	0.2926759471139354	0.1319875411546713
127.55880452043532	9.22254978369314	1179.9120621291572	93.54189174229649	40778.39012190466	0.2111111111111111	0.2992419735518972	0.0915239920201445
168.5625124618591	14.18961034698616	1065.9631403343917	195.3552341642525	40368.00284763483	1.0555555555555556	0.2883818109507813	0.0724143483360085
157.88383456079168	7.8362390241259074	876.988896868353	275.2707782870459	41888.98985515499	0.5222222222222223	0.2825050862869198	0.1597884576332564
121.60501265102408	11.603375484538908	1035.7282078255494	147.9526443848631	40356.64071015128	0.6333333333333333	0.2885584177530054	0.0792094270452642
184.69796239604915	2.939167779831182	1108.2858780887552	234.5930197708802	41930.4079652784	0.1444444444444444	0.281254561197588	0.0614681083184165
141.33996988447353	1.909968285739752	944.6674384082864	207.8926566128929	41228.568658428	0.2333333333333333	0.2837954802579299	0.0937558299725101
104.3769098214888	10.680487779612864	1011.4376792251888	129.73968157630264	40665.2467492369	0.4666666666666667	0.2923021716985369	0.0605611972644671
147.33457438360674	6.696946294923117	841.1162255948585	153.53657790915094	41575.769425323575	0.1777777777777777	0.280972766292895	0.1220970849987754
133.0222236301428	3.4804485785578123	1156.8447656972442	111.27677999850984	40221.6312857348	0.2888888888888888	0.2915630354932815	0.0766588661952354
182.0941254523584	11.491544077397467	829.3468864412705	151.40761278472024	40425.929902259886	0.6444444444444445	0.2914113299312605	0.0799888008890995
106.27547379210807	1.7153498630764905	834.9168762805309	127.666012505951	42310.64140771074	0.3444444444444444	0.2854853148882122	0.0900705335926935
156.10036117884815	7.326150454484729	979.2679779828792	205.3056662169866	41178.21231525176	0.3444444444444444	0.2832736795917155	0.0918636539990354
148.5711529423533	10.75837813311074	811.0631276987203	102.5690390990184	40341.41741314672	0.3777777777777777	0.2996988111727637	0.0935571998687419
151.3511981735569	12.562918140263555	1131.0183251446413	125.03913668423442	39719.74688236918	0.6555555555555556	0.2960165488789186	0.0724612743542675
136.35375853354054	5.371250837852044	959.8413050191664	110.11559178901094	41239.0881912339	0.0888888888888888	0.288546150514848	0.0680649287383034
145.9473652438504	1.1182272553541992	1044.1180442472794	181.18610833908377	42050.9159183434	0.2666666666666666	0.2794102817645612	0.1096601371294454
197.8173775742137	3.9786449293215926	1146.6935714065523	228.64898421667743	42748.6318338313	0.0777777777777777	0.277207455846535	0.1109120504911845
165.88083879908066	10.10741613473362	1096.679011287836	174.70123539427135	40884.73558052718	0.6	0.2857551746139098	0.0829004346185639
